IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.217.58.7","admin.pugpig-stage.com","","","","","admin.pugpig-stage.com|*.admin.pugpig-stage.com|origin-api.pugpig-stage.com|*.origin-api.pugpig-stage.com|*.origin-search.pugpig-stage.com|origin-search.pugpig-stage.com","","false"
"54.217.58.12","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.58.14","*.sevron.co.uk","","","","","*.sevron.co.uk|sevron.co.uk","","false"
"54.217.58.28","*.glo0ha3l0sb8i.eu-west-1.cs.amazonlightsail.com","","","","","*.glo0ha3l0sb8i.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.58.64","kube-apiserver","","","","","b01de18df6cbf58590e9bef82e2cbcea.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-33-22.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.192.39|172.16.33.22","false"
"54.217.58.82","rposcloud.com","","","","","*.rposcloud.com|rposcloud.com","","false"
"54.217.58.84","*.pdsw-devops-stage-1.eu-west-1.stage.k8s.sonos.com","","","","","*.pdsw-devops-stage-1.eu-west-1.stage.k8s.sonos.com","","false"
"54.217.58.116","*.torecord.it","","","","","*.torecord.it","","false"
"54.217.58.130","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.58.132","lq1-logon.holcim.com","","","","","lq1-logon.holcim.com","","false"
"54.217.58.133","*.interactgo.com","","","","","*.interactgo.com","","false"
"54.217.58.142","sales.getsmarthome.co.za","","","","","sales.getsmarthome.co.za","","false"
"54.217.58.145","dashboard.cob.elemica.com","Elemica, Inc.","US","Wayne","Pennsylvania","dashboard.cob.elemica.com","","false"
"54.217.58.147","reporting.cm1444.coremont.com","","","","","reporting.cm1444.coremont.com","","false"
"54.217.58.162","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.58.160","onexa.co","","","","","onexa.co|*.onexa.co","","false"
"54.217.58.157","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.58.164","*.rocketips.net","","","","","*.rocketips.net|rocketips.net","","false"
"54.217.58.182","account.maptek.com","","","","","account.maptek.com|*.account.maptek.com","","false"
"54.217.58.202","*.pegacloud.net","","","","","*.pegacloud.net","","false"
"54.217.58.197","*.adsrvr.org","","","","","*.adsrvr.org|adsrvr.org","","false"
"54.217.58.205","utrs-global.essiloronline.cloud","","","","","utrs-global.essiloronline.cloud","","false"
"54.217.58.222","mcstaging.maccabi.stg.fisha.cloud","Magento Cloud","FR","","","","","true"
"54.217.58.249","bookstack.doublebrace.com","","","","","bookstack.doublebrace.com","","false"
"54.217.59.5","*.samlearning.com","","","","","*.samlearning.com|samlearning.com","","false"
"54.217.59.12","*.nkmqic75pq9ta.eu-west-1.cs.amazonlightsail.com","","","","","*.nkmqic75pq9ta.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.59.9","kube-apiserver","","","","","d63f9cf6e5598a7bfa5754c9df43b738.yl4.eu-west-1.eks.amazonaws.com|ip-10-0-163-164.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.25.66|10.0.163.164","false"
"54.217.59.13","*.tls1.yospace.com","","","","","*.tls1.yospace.com|tls1.yospace.com","","false"
"54.217.59.65","EC2AMAZ-5HRMUA5","","","","","","","true"
"54.217.59.79","*.centrastage.net","","","","","*.centrastage.net|centrastage.net","","false"
"54.217.59.84","*.iqoswalletmx.com","","","","","*.iqoswalletmx.com","","false"
"54.217.59.91","*.llm400deg42tq.eu-west-1.cs.amazonlightsail.com","","","","","*.llm400deg42tq.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.59.93","wowzachild.netgear.com","Netgear","US","San Jose","California","","","false"
"54.217.59.103","*.sandrasoft.app","","","","","*.sandrasoft.app","","false"
"54.217.59.99","*.xcenta.co.uk","","","","","*.xcenta.co.uk|xcenta.co.uk","","false"
"54.217.59.96","*.metadsp.co.uk","","","","","*.metadsp.co.uk","","false"
"54.217.59.115","teamup.com","","","","","teamup.com|*.teamup.com","","false"
"54.217.59.116","edepot-reco-prod-l-fo01.irl.host.coreye.net","","","","","","","true"
"54.217.59.111","mimir.smartstrategy.eu","","","","","mimir.smartstrategy.eu","","false"
"54.217.59.125","*.pb5sl5c25rsfk.eu-west-1.cs.amazonlightsail.com","","","","","*.pb5sl5c25rsfk.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.59.152","kube-apiserver","","","","","58c61564e7820bd545d8f3e6d6ad6cdc.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-176-212.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.16.30.229|10.0.176.212","false"
"54.217.59.133","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.59.149","ip-172-31-33-156.eu-west-1.compute.internal","SomeOrganization","--","SomeCity","SomeState","","","true"
"54.217.59.171","cta.enquirybot.com","","","","","cta.enquirybot.com","","false"
"54.217.59.174","msspid.io","","","","","msspid.io","","true"
"54.217.59.195","*.bamgrid.com","","","","","*.bamgrid.com","","false"
"54.217.59.206","*.gbcu-mt.glassboxdigital.io","","","","","*.gbcu-mt.glassboxdigital.io","","false"
"54.217.59.219","yellitech.io","","","","","yellitech.io","","false"
"54.217.59.232","*.39ftjt9afdct4.eu-west-1.cs.amazonlightsail.com","","","","","*.39ftjt9afdct4.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.59.254","*.wandera.co.uk","","","","","*.wandera.co.uk|wandera.co.uk","","false"
"54.217.60.17","*.stepifi.com","","","","","*.stepifi.com","","false"
"54.217.60.3","*.plugwinepp.com","PLUGWINE - LES GRAPPES","FR","","Bourgogne-Franche-Comté","*.plugwinepp.com|plugwinepp.com","","false"
"54.217.60.13","*.7ktlucv0pma3g.eu-west-1.cs.amazonlightsail.com","","","","","*.7ktlucv0pma3g.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.60.36","hogroastanglesey.co.uk","","","","","hogroastanglesey.co.uk|www.hogroastanglesey.co.uk","","false"
"54.217.60.52","*.services.production.betler.superbet.com","","","","","*.services.production.betler.superbet.com","","false"
"54.217.60.114","canary.tools","","","","","*.canary.tools|canary.tools","","false"
"54.217.60.128","*.api.viametrics.com","","","","","*.api.viametrics.com|*.d.api.viametrics.com|*.r.api.viametrics.com","","false"
"54.217.60.124","*.tmh.energy","","","","","*.tmh.energy","","false"
"54.217.60.143","rposcloud.com","","","","","*.rposcloud.com|rposcloud.com","","false"
"54.217.60.151","data.services.jetbrains.com","","","","","data.services.jetbrains.com","","false"
"54.217.60.164","*.ncpms-test.ern-net.eu","European Commission","BE","Brussels","Brussels-Capital Region","*.ncpms-test.ern-net.eu|ncpms-test.ern-net.eu","","false"
"54.217.60.183","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.60.181","*.depositowizink.com","","","","","*.depositowizink.com","","false"
"54.217.60.191","*.m58lb8kauuj7c.eu-west-1.cs.amazonlightsail.com","","","","","*.m58lb8kauuj7c.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.60.200","ext.eu-west-1.sokoshotelsmobile-test.s-cloud.fi","","","","","ext.eu-west-1.sokoshotelsmobile-test.s-cloud.fi","","false"
"54.217.60.194","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.60.201","*.menicon.sg","","","","","*.menicon.sg","","false"
"54.217.60.219","letsencrypt-nginx-proxy-companion","","","","","","","true"
"54.217.60.220","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.60.229","*.wowza.arlo.com","Arlo Technologies, Inc.","US","Milpitas","California","*.wowza.arlo.com|wowza.arlo.com","","false"
"54.217.60.241","prod.recipes-api.aws.eb.wpsandwatch.com","","","","","prod.recipes-api.aws.eb.wpsandwatch.com","","false"
"54.217.60.240","*.mea.dpp.yara.com","","","","","*.mea.dpp.yara.com","","false"
"54.217.61.39","vocaturo.my3cx.it","","","","","vocaturo.my3cx.it","","false"
"54.217.61.42","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.61.22","*.verenigingen.staging-vlaanderen.be","","","","","*.verenigingen.staging-vlaanderen.be|*.verenigingen.basisregisters.staging-vlaanderen.be","","false"
"54.217.61.47","api.unstable.ew1.cosmos-ci.f-sos.net","","","","","api.unstable.ew1.cosmos-ci.f-sos.net|admin.unstable.ew1.cosmos-ci.f-sos.net","","false"
"54.217.61.45","agrupacionauclm.coacm.es","","","","","agrupacionauclm.coacm.es","","false"
"54.217.61.38","globalcourses.xpromit.com","","","","","globalcourses.xpromit.com|www.globalcourses.xpromit.com","","false"
"54.217.61.40","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.61.59","*.telcred.net","","","","","*.telcred.net","","false"
"54.217.61.60","candyaddictlondon.com","","","","","candyaddictlondon.com|*.candyaddictlondon.com","","false"
"54.217.61.68","ethernodes.io","","","","","ethernodes.io|*.ethernodes.io","","false"
"54.217.61.65","*.eu.open-staging.sidetechnology.co","","","","","*.eu.open-staging.sidetechnology.co","","false"
"54.217.61.84","beta-dub.portal-sspa.advertising.amazon.dev","Amazon.com Inc.","US","Seattle","Washington","beta-dub.portal-sspa.advertising.amazon.dev","","false"
"54.217.61.79","*.e09kk3tac4aco.eu-west-1.cs.amazonlightsail.com","","","","","*.e09kk3tac4aco.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.61.108","*.windelivery.io","","","","","*.windelivery.io|*.production.windelivery.io","","false"
"54.217.61.114","kube-apiserver","","","","","a7dda62263ab02bbb225acc0dc8fc62a.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-97-77.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.17.8.114|10.0.97.77","false"
"54.217.61.112","admin.naqdina.com","","","","","admin.naqdina.com","","false"
"54.217.61.103","*.uat.icehockey.geniussports.com","","","","","*.uat.icehockey.geniussports.com","","false"
"54.217.61.124","*.iot.eu-west-1.amazonaws.com","","","","","iot.eu-west-1.amazonaws.com|*.iot.eu-west-1.amazonaws.com","","false"
"54.217.61.146","all-clad.ca","","","","","all-clad.ca|*.all-clad.com|all-clad.com|*.all-clad.ca","","false"
"54.217.61.139","*.corp.4m-a.com","","","","","*.corp.4m-a.com|*.4m-a.org|*.4map.4manalytics.com","","false"
"54.217.61.141","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.61.138","ip-10-0-0-105.eu-west-1.compute.internal","Unspecified","US","","","ip-10-0-0-105.eu-west-1.compute.internal","","false"
"54.217.61.148","*.dev.transhub.io","","","","","*.dev.transhub.io|dev.transhub.io","","false"
"54.217.61.154","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.61.161","*.tiens.com","Tiens Group Co.,Ltd.","CN","","Tianjin","*.tiens.com|tiens.com","","false"
"54.217.61.159","www.example.com","Bitnami","","","","","","true"
"54.217.61.166","sonar.ts.sv","","","","","sonar.ts.sv","","false"
"54.217.61.158","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.61.190","marketplace.ds.adigital.org","","","","","digitalmarketplace.es|marketplace.ds.adigital.org|www.digitalmarketplace.es","","false"
"54.217.61.191","alb-mut-hp3.web-enedis.fr","","","","","alb-mut-hp3.web-enedis.fr","","false"
"54.217.61.207","open.cimpress.com","","","","","open.cimpress.com|*.open.cimpress.com","","false"
"54.217.61.224","fe1c.faortega.org","","","","","fe1c.faortega.org","","true"
"54.217.61.237","*.quadpro.com","","","","","*.quadpro.com|quadpro.com","","false"
"54.217.61.234","*.jbc.staging.madgexhosting.net","","","","","*.jbc.staging.madgexhosting.net","","false"
"54.217.61.236","*.mailmetrics.io","MAIL METRICS DIGITAL LIMITED","IE","Dublin","","*.mailmetrics.io|mailmetrics.io","","false"
"54.217.61.228","*.mtintransit.com","","","","","*.mtintransit.com","","false"
"54.217.61.239","*.careconnector.adapcarezorg.nl","","","","","*.careconnector.adapcarezorg.nl","","false"
"54.217.61.250","mcprod.renault.com","Magento Cloud","FR","","","","","true"
"54.217.61.254","ip-172-31-44-62.eu-west-1.compute.internal","Unspecified","US","","","ip-172-31-44-62.eu-west-1.compute.internal","","false"
"54.217.62.45","*.datadome.co","","","","","*.datadome.co|datadome.co","","false"
"54.217.62.54","valoff-test.eu","","","","","valoff-test.eu|*.valoff-test.eu","","false"
"54.217.62.62","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.62.61","kube-apiserver","","","","","053b220e2280a2bd5c6279c8fb9c5b11.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-54-148.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.128.144.150|172.16.54.148","false"
"54.217.62.74","wint.ai","","","","","wint.ai|*.wint.ai","","false"
"54.217.62.79","*.uef.eu2.atomx.nanostring.eu","","","","","*.uef.eu2.atomx.nanostring.eu","","false"
"54.217.62.76","*.ctrl.co.za","","","","","*.ctrl.co.za","","false"
"54.217.62.84","omega.navigio.se","","","","","omega.navigio.se","","false"
"54.217.62.80","*.clausematch.com","","","","","*.clausematch.com|clausematch.com","","false"
"54.217.62.92","lvvpn.link","","","","","lvvpn.link|www.lvvpn.link","","false"
"54.217.62.100","www.gmao-solution.com","","","","","www.gmao-solution.com|gmao-solution.com","","false"
"54.217.62.98","*.apisec.cxast.net","","","","","*.apisec.cxast.net","","false"
"54.217.62.126","ospedalemarialuigia.it","","","","","ospedalemarialuigia.it|www.ospedalemarialuigia.it","","false"
"54.217.62.124","dev.development.fleetmatics.com","","","","","dev.development.fleetmatics.com|dev.eu.vzconnect.net","","false"
"54.217.62.139","bi.plus.fifa.com","Fédération Internationale de Football Association (FIFA)","CH","Zürich","Zürich","bi.plus.fifa.com|*.bi.plus.fifa.com","","false"
"54.217.62.127","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.62.136","apanel.wrraqoon.com","","","","","apanel.wrraqoon.com","","false"
"54.217.62.148","*.labguru.com","BioData Ltd","IL","Rosh HaAyin","","*.labguru.com|labguru.com","","false"
"54.217.62.146","wcgl.london","","","","","dev.wcgl.london|wcgl.london|www.wcgl.london","","false"
"54.217.62.157","tradebriefs.intracen.org","","","","","tradebriefs.intracen.org|www.tradebriefs.intracen.org","","false"
"54.217.62.160","TRAEFIK DEFAULT CERT","","","","","e5af71df655c504edf1c4f6c7e7a472b.8eeab5f7016ab26510cdb7e9d71a2a1a.traefik.default","","true"
"54.217.62.164","*.mq.eu-west-1.amazonaws.com","","","","","*.mq.eu-west-1.amazonaws.com","","false"
"54.217.62.187","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.62.185","lebanon.marqab.org","","","","","lebanon.marqab.org","","false"
"54.217.62.213","letsencrypt-nginx-proxy-companion","","","","","","","true"
"54.217.62.227","api-worldcheck-pilot.refinitiv.com","REFINITIV US LLC","US","","New York","api-worldcheck-pilot.refinitiv.com","","false"
"54.217.62.248","*.rmq3.cloudamqp.com","","","","","*.in.rmq3.cloudamqp.com|*.rmq3.cloudamqp.com","","false"
"54.217.62.250","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.63.19","prod.api.wonderguide.com","","","","","prod.api.wonderguide.com|api.wonderguide.com|*.prod.api.wonderguide.com","","false"
"54.217.63.29","api.beta2.guardian-angel-reading.com","","","","","api.beta2.guardian-angel-reading.com","","false"
"54.217.63.32","rposcloud.com","","","","","*.rposcloud.com|rposcloud.com","","false"
"54.217.63.37","krta.aws.pmicloud.biz","","","","","krta.aws.pmicloud.biz|*.krta.aws.pmicloud.biz","","false"
"54.217.63.35","*.trackingavl.com","Acetech","IE","","Offaly","*.trackingavl.com|trackingavl.com","","false"
"54.217.63.62","*.services.loqr.io","","","","","*.services.loqr.io|services.loqr.io","","false"
"54.217.63.59","*.prod.boltdns.net","","","","","*.prod.boltdns.net|*.eu-west-1.prod.boltdns.net|*.playback.eu-west-1.prod.deploys.brightcove.com|*.eu-west-1.prod-a.boltdns.net","","false"
"54.217.63.67","artify.tn","","","","","artify.tn|*.artify.tn","","false"
"54.217.63.83","ideasbank.rdftelevision.com","","","","","ideasbank.rdftelevision.com|*.ideasbank.rdftelevision.com","","false"
"54.217.63.102","letsencrypt-nginx-proxy-companion","","","","","","","true"
"54.217.63.93","*.prod.shufersal.co.il","","","","","*.prod.shufersal.co.il|*.shufersal.co.il|*.preprod.shufersal.co.il","","false"
"54.217.63.76","*.itti.com.pl","","","","","*.itti.com.pl|itti.com.pl","","false"
"54.217.63.114","mrdfood.com","","","","","mrdfood.com|*.pp.mrd.com|mrd.com|*.mrd.com|*.mrdfood.com|*.qa.mrd.com","","false"
"54.217.63.117","TRAEFIK DEFAULT CERT","","","","","13bf1924459fca70e192b32791c7090d.0cbddb0c22cfed144fdf20d6d4c7c22c.traefik.default","","true"
"54.217.63.129","staging.rsfdev.is","","","","","staging.rsfdev.is|*.staging.rsfdev.is","","false"
"54.217.63.124","docs.afod.uk","","","","","docs.afod.uk","","false"
"54.217.63.128","*.spacefolder.pixartprinting.net","","","","","*.spacefolder.pixartprinting.net","","false"
"54.217.63.134","*.platinum.tendium.net","","","","","*.platinum.tendium.net","","false"
"54.217.63.148","*.stg.vp.deliveryhero.io","","","","","*.stg.vp.deliveryhero.io","","false"
"54.217.63.158","*.arbeidstilsynet.no","","","","","*.arbeidstilsynet.no|arbeidstilsynet.no","","false"
"54.217.63.152","*.tls1.yospace.com","","","","","*.tls1.yospace.com|tls1.yospace.com","","false"
"54.217.63.181","luca.yepa.com","","","","","luca.yepa.com","","false"
"54.217.63.192","giovideochat.com","","","","","giovideochat.com|www.giovideochat.com","","false"
"54.217.63.187","*.rmq5.cloudamqp.com","","","","","*.in.rmq5.cloudamqp.com|*.rmq5.cloudamqp.com","","false"
"54.217.63.190","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
